timestamp,open,high,low,close,volume
2025-08-02 11:40:00,916.85,916.85,915.77,915.77,4.49799306
2025-08-02 11:45:00,917.06,918.63,915.84,915.84,1.7425865699999998
2025-08-02 11:50:00,916.84,916.84,916.84,916.84,0.23013829
2025-08-02 11:55:00,915.35,915.99,915.35,915.99,4.5531
2025-08-02 12:00:00,916.68,916.68,912.24,912.25,1.6460129200000002
2025-08-02 12:05:00,914.02,915.69,913.57,913.57,6.7053030499999995
2025-08-02 12:10:00,915.64,915.68,914.27,915.68,6.14892355
2025-08-02 12:15:00,915.62,915.82,914.48,915.82,0.11378325
2025-08-02 12:20:00,914.47,916.24,913.53,913.53,2.2617169799999997
2025-08-02 12:25:00,914.61,914.61,914.12,914.12,0.19434885000000002
2025-08-02 12:30:00,915.52,916.28,915.12,915.8,0.51877415
2025-08-02 12:35:00,914.33,914.9,912.84,913.37,1.81997832
2025-08-02 12:40:00,913.92,913.92,911.49,911.49,0.12586613000000002
2025-08-02 12:45:00,911.49,913.67,911.0,913.67,3.06782776
2025-08-02 12:50:00,913.63,916.09,912.09,916.09,0.8325650600000001
2025-08-02 12:55:00,916.64,916.64,915.1,916.64,2.1493899
2025-08-02 13:00:00,916.62,916.62,914.14,915.72,0.13257074000000002
2025-08-02 13:05:00,915.64,915.64,913.45,914.28,2.51818299
2025-08-02 13:10:00,915.18,915.18,915.18,915.18,1.3945214
2025-08-02 13:15:00,914.95,914.95,913.38,914.63,4.6422807
2025-08-02 13:20:00,913.76,915.9,913.76,915.18,1.1743932
2025-08-02 13:25:00,915.48,916.61,914.18,916.61,12.79700833
2025-08-02 13:30:00,914.87,915.97,914.87,915.89,1.0059257000000001
2025-08-02 13:35:00,916.57,916.57,914.71,916.25,1.03857097
2025-08-02 13:40:00,915.37,916.31,913.92,916.31,0.69263477
2025-08-02 13:45:00,916.25,916.64,916.15,916.15,1.81181588
2025-08-02 13:50:00,915.93,916.64,914.81,916.64,0.46884922
2025-08-02 13:55:00,916.64,918.83,916.41,916.41,37.060366110000004
2025-08-02 14:00:00,917.7,917.7,917.3,917.4,4.20981459
2025-08-02 14:05:00,916.32,917.39,914.84,914.84,4.76979957
2025-08-02 14:10:00,916.72,916.72,913.13,915.15,1.67252934
2025-08-02 14:15:00,914.89,914.89,911.08,913.62,1.32095747
2025-08-02 14:20:00,911.31,911.31,910.38,910.38,0.14790968
2025-08-02 14:25:00,910.99,910.99,909.09,909.09,10.58543236
2025-08-02 14:30:00,910.76,910.76,907.09,907.77,12.93734358
2025-08-02 14:35:00,907.09,907.28,904.04,905.29,16.93932223
2025-08-02 14:40:00,905.94,906.67,904.15,906.31,5.60917982
2025-08-02 14:45:00,906.47,907.77,906.37,906.37,2.03523122
2025-08-02 14:50:00,906.1,907.41,903.03,904.98,8.30719196
2025-08-02 14:55:00,905.39,907.32,903.9,907.32,4.5998145500000005
2025-08-02 15:00:00,907.01,908.32,905.56,908.32,15.70348839
2025-08-02 15:05:00,907.49,910.31,906.88,910.03,188.2629471
2025-08-02 15:10:00,907.31,908.45,907.31,908.45,0.28190062
2025-08-02 15:15:00,909.15,912.29,907.69,912.29,64.52743397
2025-08-02 15:20:00,910.82,912.38,909.82,912.38,9.179572819999999
2025-08-02 15:25:00,909.76,911.63,909.76,911.18,0.42869689
2025-08-02 15:30:00,910.15,910.15,902.0,902.0,16.599833160000003
2025-08-02 15:35:00,903.56,905.14,902.81,905.14,9.47023171
2025-08-02 15:40:00,901.8,903.74,900.76,902.77,10.309391230000001
2025-08-02 15:45:00,902.51,902.51,898.19,898.19,22.13943112
2025-08-02 15:50:00,899.05,901.12,898.27,898.27,4.83735812
2025-08-02 15:55:00,899.08,900.57,897.47,898.68,4.23068344
2025-08-02 16:00:00,900.45,901.47,900.14,901.47,71.90958789999999
2025-08-02 16:05:00,901.47,903.44,900.43,900.43,4.687267100000001
2025-08-02 16:10:00,900.0,900.25,898.96,900.25,8.72752229
2025-08-02 16:15:00,899.99,900.0,896.46,896.46,8.01793911
2025-08-02 16:20:00,898.18,898.66,897.87,898.66,0.73080907
2025-08-02 16:25:00,900.26,900.28,899.06,899.62,9.70366258
2025-08-02 16:30:00,899.42,899.42,893.29,895.43,22.63470049
2025-08-02 16:35:00,894.83,895.5,891.36,895.5,1.3280524200000001
2025-08-02 16:40:00,894.63,899.93,894.63,898.26,5.4359221
2025-08-02 16:45:00,900.51,903.97,899.17,899.17,19.58965678
2025-08-02 16:50:00,899.17,900.11,896.67,896.94,10.42194043
2025-08-02 16:55:00,898.11,899.51,896.59,899.5,30.95032183
2025-08-02 17:00:00,899.91,899.97,899.91,899.97,4.1649666
2025-08-02 17:05:00,900.0,902.54,900.0,902.54,0.1811314
2025-08-02 17:10:00,903.25,903.25,902.81,903.25,0.51671404
2025-08-02 17:15:00,903.25,903.25,902.29,903.21,1.00275212
2025-08-02 17:20:00,903.09,903.09,901.9,903.03,0.20636262
2025-08-02 17:25:00,903.04,903.04,900.93,902.9,61.719210829999994
2025-08-02 17:30:00,900.13,901.75,899.35,901.6,10.5447606
2025-08-02 17:35:00,902.1,902.1,901.99,901.99,0.27468194
2025-08-02 17:40:00,897.25,898.87,897.25,898.87,0.01966087
2025-08-02 17:45:00,896.32,896.32,890.0,890.0,18.82748369
2025-08-02 17:50:00,890.0,890.0,882.98,885.05,275.31110391
2025-08-02 17:55:00,886.81,887.51,886.29,887.51,44.41745763
2025-08-02 18:00:00,887.51,888.81,887.02,888.16,13.065347760000002
2025-08-02 18:05:00,888.16,888.85,886.34,886.94,19.96594338
2025-08-02 18:10:00,886.83,886.83,882.0,882.0,14.58248297
2025-08-02 18:15:00,880.76,883.93,880.0,882.46,29.208112919999998
2025-08-02 18:20:00,882.46,883.95,879.63,883.44,25.79746656
2025-08-02 18:25:00,882.16,882.16,877.0,878.86,13.58645322
2025-08-02 18:30:00,879.05,879.05,875.0,875.22,8.70440626
2025-08-02 18:35:00,875.0,876.87,872.02,875.47,96.26514623999999
2025-08-02 18:40:00,873.63,873.63,872.0,873.55,11.91170835
2025-08-02 18:45:00,872.51,872.51,870.66,870.66,3.44771501
2025-08-02 18:50:00,871.44,872.53,869.0,869.13,26.825729650000003
2025-08-02 18:55:00,871.09,872.53,871.09,872.53,5.75247644
2025-08-02 19:00:00,872.54,873.1,869.78,873.1,22.12098319
2025-08-02 19:05:00,871.76,875.85,870.99,875.85,20.71874413
2025-08-02 19:10:00,875.22,876.84,874.25,876.54,23.15257956
2025-08-02 19:15:00,876.77,881.53,876.77,881.53,50.47772119
2025-08-02 19:20:00,879.84,880.82,877.78,880.78,79.94210844000001
2025-08-02 19:25:00,880.77,882.22,879.39,882.22,2.52502896
2025-08-02 19:30:00,882.4,883.2,882.4,883.17,18.73525533
2025-08-02 19:35:00,882.3,882.3,880.02,880.02,6.07883633
2025-08-02 19:40:00,880.7,883.25,880.7,883.21,0.2010519
2025-08-02 19:45:00,881.76,881.76,877.77,877.77,5.05054391
2025-08-02 19:50:00,878.12,881.25,878.12,881.25,5.7197032000000005
2025-08-02 19:55:00,879.59,879.59,877.02,877.77,5.59386501
2025-08-02 20:00:00,878.74,880.03,878.74,880.03,1.013537
2025-08-02 20:05:00,879.73,880.56,878.07,880.56,1.96424744
2025-08-02 20:10:00,881.07,883.93,881.07,882.42,2.08771003
2025-08-02 20:15:00,882.49,885.09,881.57,884.19,7.41439944
2025-08-02 20:20:00,882.79,883.29,879.54,879.54,4.86028241
2025-08-02 20:25:00,883.28,883.84,882.7,882.7,0.7034647199999999
2025-08-02 20:30:00,883.8,883.8,881.13,882.6,7.950626740000001
2025-08-02 20:35:00,881.13,881.22,881.12,881.22,0.66994655
2025-08-02 20:40:00,880.86,881.5,880.39,881.44,5.845110850000001
2025-08-02 20:45:00,881.42,882.2,879.55,880.9,9.05188138
2025-08-02 20:50:00,882.07,882.7,881.57,882.7,4.91780897
2025-08-02 20:55:00,883.56,886.56,883.56,886.56,17.40835097
2025-08-02 21:00:00,888.13,890.03,887.71,887.95,21.40989088
2025-08-02 21:05:00,887.64,888.44,883.61,885.78,29.2404843
2025-08-02 21:10:00,883.54,884.19,882.39,884.19,0.26473088
2025-08-02 21:15:00,881.16,883.88,881.16,883.88,1.98892865
2025-08-02 21:20:00,883.57,883.67,881.6,882.79,0.32748885
2025-08-02 21:25:00,882.64,882.64,877.43,881.84,61.25688824
2025-08-02 21:30:00,881.84,883.72,881.84,883.72,6.09859994
2025-08-02 21:35:00,884.56,888.32,884.56,887.8,19.97471072
2025-08-02 21:40:00,885.64,885.99,885.49,885.49,6.22838999
2025-08-02 21:45:00,885.61,887.16,885.61,886.54,4.31002432
2025-08-02 21:50:00,887.16,888.37,886.1,887.51,7.02293176
2025-08-02 21:55:00,888.37,888.37,883.29,886.11,78.76262438999998
2025-08-02 22:00:00,886.11,889.12,886.11,889.12,22.94953742
2025-08-02 22:05:00,889.59,890.27,888.3,888.3,15.73915811
2025-08-02 22:10:00,886.97,887.9,886.23,886.59,9.612178400000001
2025-08-02 22:15:00,885.31,885.31,881.82,882.31,4.8074964300000005
2025-08-02 22:20:00,882.45,882.45,879.35,879.76,9.59644165
2025-08-02 22:25:00,880.15,883.09,880.15,881.68,10.674298539999999
2025-08-02 22:30:00,881.68,883.94,881.68,883.93,14.35928112
2025-08-02 22:35:00,883.93,884.83,883.93,884.83,12.57039854
2025-08-02 22:40:00,886.32,886.32,885.24,886.22,1.3548376799999997
2025-08-02 22:45:00,886.97,886.97,884.0,886.79,9.96399951
2025-08-02 22:50:00,886.79,887.91,886.55,887.78,17.60241302
2025-08-02 22:55:00,887.78,887.78,885.97,886.3,10.19244486
2025-08-02 23:00:00,886.3,886.58,884.79,886.58,13.30438466
2025-08-02 23:05:00,885.04,887.1,883.14,883.38,24.321134739999998
2025-08-02 23:10:00,881.26,881.26,881.26,881.26,0.01909209
2025-08-02 23:15:00,881.08,883.47,880.18,881.38,14.39885122
2025-08-02 23:20:00,878.11,880.0,878.1,880.0,10.09495644
2025-08-02 23:25:00,879.43,879.43,876.23,876.23,21.99128519
2025-08-02 23:30:00,877.73,878.56,875.83,878.56,8.21745918
2025-08-02 23:35:00,877.73,882.06,877.73,882.06,25.04490514
2025-08-02 23:40:00,885.03,887.64,885.03,886.22,11.08296187
2025-08-02 23:45:00,884.69,886.64,884.69,884.9,10.60505163
2025-08-02 23:50:00,883.34,883.75,882.95,882.95,5.8320168699999995
2025-08-02 23:55:00,882.78,883.74,882.65,883.74,4.59929454
2025-08-03 00:00:00,883.33,886.39,881.64,886.28,44.12581337
2025-08-03 00:05:00,885.99,885.99,884.5,885.01,13.4976868
2025-08-03 00:10:00,885.77,885.77,883.48,884.77,14.933749070000001
2025-08-03 00:15:00,884.62,886.46,884.62,886.46,12.75905405
2025-08-03 00:20:00,883.24,883.24,878.68,878.68,6.499466750000001
2025-08-03 00:25:00,879.52,879.52,876.61,877.63,5.43318501
2025-08-03 00:30:00,875.47,876.29,874.07,875.33,71.25917986
2025-08-03 00:35:00,875.31,877.33,870.8,877.32,12.97631458
2025-08-03 00:40:00,876.04,886.91,876.04,885.11,10.6843789
2025-08-03 00:45:00,887.16,887.41,886.62,887.41,4.6595977
2025-08-03 00:50:00,888.45,891.14,888.45,888.94,11.14753499
2025-08-03 00:55:00,888.45,890.9,887.59,890.9,24.3477368
2025-08-03 01:00:00,889.6,889.6,888.39,888.39,0.23979372000000002
2025-08-03 01:05:00,888.39,891.05,888.39,890.54,14.613425099999999
2025-08-03 01:10:00,889.91,891.59,887.95,891.14,22.533099999999997
2025-08-03 01:15:00,889.85,889.85,887.6,887.6,9.383925060000001
2025-08-03 01:20:00,888.04,892.35,886.17,892.02,19.82818339
2025-08-03 01:25:00,891.37,893.49,891.37,892.52,16.90554203
2025-08-03 01:30:00,891.59,891.59,889.47,889.47,3.7762729
2025-08-03 01:35:00,892.05,892.05,890.89,891.66,4.5367770400000005
2025-08-03 01:40:00,891.64,892.08,891.64,891.83,7.3678
2025-08-03 01:45:00,890.48,890.48,889.34,889.34,5.0349502699999995
2025-08-03 01:50:00,889.65,891.39,889.65,891.39,4.59803201
2025-08-03 01:55:00,891.37,891.37,891.37,891.37,0.05441623
2025-08-03 02:00:00,891.18,892.31,891.18,892.31,1.0
2025-08-03 02:05:00,892.53,893.07,892.53,893.07,9.376878179999999
2025-08-03 02:10:00,892.7,894.72,892.7,894.72,4.631697840000001
2025-08-03 02:15:00,895.11,895.11,895.11,895.11,0.22311223
2025-08-03 02:20:00,895.08,895.71,894.27,894.27,10.09460623
2025-08-03 02:25:00,894.37,894.37,893.25,893.7,6.11231846
2025-08-03 02:30:00,894.0,894.0,894.0,894.0,0.57295302
2025-08-03 02:35:00,894.9,896.22,894.56,894.56,6.86156994
2025-08-03 02:40:00,895.25,896.11,895.25,895.81,5.0389819000000005
2025-08-03 02:45:00,896.11,896.11,896.11,896.11,4.520387169999999
2025-08-03 02:50:00,897.46,897.46,896.0,896.66,10.52873362
2025-08-03 02:55:00,895.76,896.66,895.31,896.66,1.92593967
2025-08-03 03:00:00,896.32,896.32,896.32,896.32,0.54952472
2025-08-03 03:05:00,895.19,896.5,895.05,896.45,13.11774902
2025-08-03 03:10:00,896.45,896.45,896.45,896.45,0.26933946
2025-08-03 03:20:00,896.45,897.57,896.45,897.57,4.4229686599999996
2025-08-03 03:40:00,897.58,898.1,897.4,898.1,5.28349157
2025-08-03 03:45:00,899.2,899.2,897.46,898.36,1.20191941
2025-08-03 03:55:00,898.68,899.44,898.36,898.36,14.4411
2025-08-03 04:05:00,894.69,894.69,894.69,894.69,0.93908
2025-08-03 04:10:00,894.7,894.7,894.7,894.7,0.05455
2025-08-03 04:35:00,893.49,893.49,893.49,893.49,4.0
2025-08-03 04:45:00,895.47,895.47,893.9,895.31,0.029803879999999998
2025-08-03 04:55:00,895.01,895.01,895.01,895.01,0.30419492
2025-08-03 05:00:00,894.99,894.99,894.99,894.99,0.54863431
2025-08-03 05:05:00,894.09,894.09,894.09,894.09,0.33554477
2025-08-03 05:10:00,894.99,894.99,894.99,894.99,0.08235644
2025-08-03 05:15:00,893.51,893.51,893.51,893.51,0.11227219
2025-08-03 05:20:00,894.45,894.45,894.45,894.45,0.10978489
2025-08-03 05:25:00,895.21,895.21,895.21,895.21,0.13834802
2025-08-03 05:30:00,895.97,895.97,895.97,895.97,4.5284
2025-08-03 05:40:00,896.51,896.51,896.51,896.51,0.09047109
2025-08-03 05:45:00,894.09,895.72,894.09,895.72,0.016450390000000002
2025-08-03 05:50:00,894.72,895.53,894.72,895.53,4.65507974
2025-08-03 06:05:00,895.09,895.09,893.41,893.41,0.10423441
2025-08-03 06:10:00,894.57,894.57,894.57,894.57,0.00109054
2025-08-03 06:40:00,895.38,895.38,895.38,895.38,0.0021669
2025-08-03 06:50:00,895.02,895.02,893.72,895.02,0.03931754
2025-08-03 07:05:00,895.69,895.69,895.69,895.69,0.05525896
2025-08-03 07:15:00,895.95,895.95,895.95,895.95,0.596
2025-08-03 07:30:00,899.77,899.77,897.97,897.97,0.96956464
2025-08-03 07:40:00,899.66,899.66,899.66,899.66,0.154
2025-08-03 07:45:00,897.27,897.27,897.27,897.27,0.00639548
2025-08-03 07:55:00,898.82,898.82,898.82,898.82,0.11089544
2025-08-03 08:00:00,898.78,898.79,898.78,898.79,9.3680801
2025-08-03 08:05:00,900.2,900.2,899.98,899.98,6.9399
2025-08-03 08:10:00,902.57,902.57,902.57,902.57,0.05374098
2025-08-03 08:20:00,902.23,902.23,902.23,902.23,0.30033866
2025-08-03 08:35:00,899.36,899.36,899.36,899.36,1.00960683
2025-08-03 08:40:00,898.04,898.04,898.04,898.04,0.74127
2025-08-03 08:50:00,898.74,899.86,898.74,899.86,0.1166677
2025-08-03 09:20:00,897.89,897.89,897.89,897.89,0.055
2025-08-03 09:25:00,897.85,897.85,897.85,897.85,0.0432188
2025-08-03 09:40:00,898.73,898.73,898.71,898.71,0.01727073
2025-08-03 09:45:00,898.71,899.21,898.71,899.21,3.90433463
2025-08-03 09:50:00,899.79,899.79,899.61,899.61,4.55148356
2025-08-03 09:55:00,899.53,899.53,899.53,899.53,0.03018587
2025-08-03 10:00:00,899.49,899.49,899.49,899.49,0.008628
2025-08-03 10:05:00,900.23,900.23,900.23,900.23,0.00883
2025-08-03 10:10:00,900.66,900.66,900.66,900.66,0.00538549
2025-08-03 10:15:00,899.75,899.75,899.75,899.75,0.02849433
2025-08-03 10:20:00,900.66,900.66,900.66,900.66,0.01077099
2025-08-03 10:25:00,900.28,900.66,900.28,900.66,0.77463889
2025-08-03 10:30:00,900.66,900.66,900.66,900.66,0.05061288
2025-08-03 10:35:00,900.64,900.64,900.64,900.64,0.0068505
2025-08-03 10:40:00,900.03,900.64,900.03,900.64,0.0038656899999999998
2025-08-03 10:45:00,900.64,902.37,900.64,902.37,5.476876259999999
2025-08-03 10:50:00,902.27,902.28,901.25,901.25,2.728
2025-08-03 10:55:00,901.23,902.57,901.23,901.89,0.20288189
2025-08-03 11:00:00,902.57,903.35,902.57,903.35,10.932
2025-08-03 11:05:00,902.43,903.43,902.43,903.43,5.68673027
2025-08-03 11:10:00,904.14,908.0,904.04,907.97,14.41531553
2025-08-03 11:15:00,905.17,906.79,905.17,906.79,8.36860797
2025-08-03 11:20:00,908.0,908.0,906.38,906.38,5.15495024
2025-08-03 11:25:00,906.0,906.61,905.09,905.09,6.6418495
2025-08-03 11:30:00,904.0,904.0,903.33,903.33,14.63888999
2025-08-03 11:35:00,903.13,903.13,903.13,903.13,0.04947792
2025-08-03 11:40:00,902.99,903.66,901.62,901.62,0.81595925
2025-08-03 11:45:00,901.27,902.72,900.88,902.72,2.77706909
2025-08-03 11:50:00,902.72,904.73,901.12,903.86,19.68648613
2025-08-03 11:55:00,902.26,903.54,900.56,900.56,14.294167510000001
2025-08-03 12:00:00,900.01,901.28,899.69,901.28,40.45935003
2025-08-03 12:10:00,902.52,902.52,897.78,897.78,0.14212497999999998
2025-08-03 12:15:00,898.4,898.4,897.46,897.46,10.93931985
2025-08-03 12:20:00,898.41,898.42,897.92,898.08,6.33342776
2025-08-03 12:25:00,898.35,899.05,898.35,899.05,8.46931795
2025-08-03 12:30:00,900.69,901.33,899.8,899.8,10.35735993
2025-08-03 12:35:00,899.96,901.64,899.35,900.1,19.96455743
2025-08-03 12:40:00,900.43,902.24,900.17,902.24,9.02465964
2025-08-03 12:45:00,902.24,903.5,902.24,902.63,37.33700682
2025-08-03 12:50:00,903.98,905.97,903.98,904.53,14.749983840000002
2025-08-03 12:55:00,905.82,905.82,902.75,903.41,18.7462355
2025-08-03 13:00:00,902.76,903.48,901.89,903.48,9.936505310000001
2025-08-03 13:05:00,904.26,906.19,904.09,904.09,13.033236039999998
2025-08-03 13:10:00,904.69,904.69,901.29,903.66,18.73260145
2025-08-03 13:15:00,903.66,904.77,899.63,899.63,21.06331762
2025-08-03 13:20:00,900.11,900.12,900.11,900.12,0.09982883
2025-08-03 13:25:00,897.66,899.37,897.43,899.35,1.5924864800000003
2025-08-03 13:30:00,899.33,900.37,898.78,900.37,6.72435763
2025-08-03 13:35:00,899.37,900.37,899.05,900.33,5.68316451
2025-08-03 13:40:00,900.47,900.65,898.04,898.04,47.31808618
2025-08-03 13:45:00,899.01,900.41,898.12,899.03,16.094328570000002
2025-08-03 13:50:00,898.5,898.5,896.14,898.34,4.91679601
2025-08-03 13:55:00,898.34,900.39,897.3,900.39,4.68851867
2025-08-03 14:00:00,900.19,900.19,900.19,900.19,0.0218109
2025-08-03 14:05:00,901.72,901.72,899.97,900.49,9.17282497
2025-08-03 14:10:00,901.72,901.72,894.23,896.37,27.69490964
2025-08-03 14:15:00,898.17,898.17,895.58,896.46,18.065657220000002
2025-08-03 14:20:00,896.46,897.95,895.66,897.95,4.79453205
2025-08-03 14:25:00,895.49,896.89,895.49,896.89,0.83333
2025-08-03 14:30:00,897.18,897.84,896.96,896.96,0.3547038
2025-08-03 14:35:00,896.82,897.61,896.49,897.61,2.02025887
2025-08-03 14:40:00,897.79,899.39,897.77,899.39,0.54142095
2025-08-03 14:45:00,898.18,899.03,897.59,899.03,14.87446406
2025-08-03 14:50:00,897.33,899.98,897.33,899.98,1.04762321
2025-08-03 14:55:00,899.25,900.79,899.25,900.79,9.32116697
2025-08-03 15:00:00,900.78,900.78,897.85,899.75,0.56813548
2025-08-03 15:05:00,899.69,899.69,897.88,898.06,5.033682199999999
2025-08-03 15:10:00,898.63,900.56,898.63,900.41,2.6912619500000003
2025-08-03 15:15:00,900.41,902.55,900.41,902.55,0.18323055
2025-08-03 15:20:00,903.47,903.47,900.35,900.35,0.13746695
2025-08-03 15:25:00,901.38,903.81,901.38,903.79,0.91130614
2025-08-03 15:30:00,903.03,903.03,903.03,903.03,0.00602042
2025-08-03 15:35:00,901.11,902.43,901.11,902.41,3.66132832
2025-08-03 15:40:00,903.31,903.31,902.17,902.17,0.11298396000000001
2025-08-03 15:45:00,905.84,905.84,905.0,905.78,5.54587162
2025-08-03 15:50:00,904.54,904.54,904.54,904.54,4.5
2025-08-03 15:55:00,905.55,905.55,905.51,905.51,0.21943012
2025-08-03 16:00:00,903.5,905.35,903.5,903.73,11.308697109999999
2025-08-03 16:05:00,903.73,904.75,903.73,904.75,5.54333677
2025-08-03 16:10:00,903.97,904.74,903.17,903.17,10.1913644
2025-08-03 16:15:00,902.41,902.41,902.08,902.08,0.1977076
2025-08-03 16:20:00,901.38,901.38,901.38,901.38,0.13311522
2025-08-03 16:25:00,902.29,902.29,901.4,901.4,5.62274996
2025-08-03 16:30:00,903.74,903.74,903.74,903.74,0.517
2025-08-03 16:35:00,903.7,904.94,903.51,903.51,0.56181169
2025-08-03 16:40:00,905.08,905.08,904.83,904.83,2.5908463299999998
2025-08-03 16:45:00,904.79,904.79,904.0,904.77,0.31872084
2025-08-03 16:50:00,905.38,907.86,905.38,907.86,4.52106
2025-08-03 16:55:00,906.93,906.93,906.93,906.93,0.0427861
2025-08-03 17:00:00,907.87,907.87,905.16,906.43,2.11598254
2025-08-03 17:05:00,906.22,906.22,906.22,906.22,0.03552304
2025-08-03 17:10:00,907.38,907.94,904.1,907.94,9.34065163
2025-08-03 17:15:00,907.08,907.08,904.91,904.91,0.58043922
2025-08-03 17:20:00,904.94,904.94,904.0,904.33,2.32826766
2025-08-03 17:25:00,905.85,905.85,905.85,905.85,0.13719909
2025-08-03 17:30:00,905.17,905.17,905.17,905.17,0.09873283
2025-08-03 17:35:00,906.06,906.75,905.59,906.75,2.267
2025-08-03 17:40:00,905.0,905.74,904.0,904.0,25.13552621
2025-08-03 17:45:00,906.54,906.54,904.0,904.0,0.80960423
2025-08-03 17:50:00,905.33,905.33,904.5,904.5,0.07303778
2025-08-03 17:55:00,906.82,906.82,904.98,906.43,4.42453858
2025-08-03 18:00:00,905.71,905.71,905.69,905.69,0.50214218
2025-08-03 18:05:00,904.0,905.57,903.81,905.57,5.14636753
2025-08-03 18:10:00,904.01,905.47,902.68,902.68,11.94292527
2025-08-03 18:15:00,903.23,903.23,902.1,902.74,1.93068729
2025-08-03 18:20:00,902.49,902.49,902.44,902.44,0.43253751
2025-08-03 18:25:00,903.41,904.69,903.41,904.69,1.0156420400000001
2025-08-03 18:30:00,903.28,904.97,901.85,903.4,68.7280675
2025-08-03 18:35:00,901.39,901.39,897.88,898.5,58.3649753
2025-08-03 18:40:00,899.68,902.87,898.23,901.96,18.49812364
2025-08-03 18:45:00,903.01,903.01,901.97,903.01,1.08878096
2025-08-03 18:50:00,904.95,904.95,904.22,904.22,0.5603347
2025-08-03 18:55:00,903.16,903.57,903.16,903.57,0.44668736
2025-08-03 19:00:00,904.59,904.73,903.27,903.27,1.29083863
2025-08-03 19:05:00,903.01,903.16,902.32,902.32,4.9117363
2025-08-03 19:10:00,902.32,902.33,901.48,902.14,8.41654793
2025-08-03 19:15:00,902.3,903.32,902.3,903.32,5.15891396
2025-08-03 19:20:00,903.32,907.09,903.32,907.09,7.94753352
2025-08-03 19:25:00,906.66,907.09,906.66,907.09,3.93079
2025-08-03 19:30:00,907.09,907.09,903.53,903.53,61.575352980000005
2025-08-03 19:35:00,907.03,907.03,904.06,906.67,0.25335383
2025-08-03 19:40:00,906.16,907.01,904.83,906.19,23.50202797
2025-08-03 19:45:00,905.27,905.88,905.23,905.88,10.91808054
2025-08-03 19:50:00,904.52,905.06,900.12,900.12,25.526216390000002
2025-08-03 19:55:00,901.96,901.96,900.48,901.19,1.3999486600000002
2025-08-03 20:00:00,900.58,901.4,899.4,899.4,41.3393461
2025-08-03 20:05:00,898.8,899.61,898.8,899.61,0.00273058
2025-08-03 20:10:00,899.59,899.59,897.87,897.88,4.45702468
2025-08-03 20:15:00,897.92,897.92,897.88,897.88,0.20220000000000002
2025-08-03 20:20:00,897.53,898.33,897.53,898.33,0.43255063000000005
2025-08-03 20:25:00,898.08,899.64,898.08,899.64,0.98769757
2025-08-03 20:30:00,898.28,899.41,898.28,899.41,0.6719681500000001
2025-08-03 20:35:00,899.12,899.36,898.9,899.36,0.6337922300000001
2025-08-03 20:40:00,900.34,900.34,900.33,900.34,1.36393369
2025-08-03 20:45:00,900.81,900.81,899.7,900.63,4.137843009999999
2025-08-03 20:50:00,900.63,900.63,899.48,899.48,2.64608471
2025-08-03 20:55:00,901.7,901.7,901.7,901.7,0.30633958
2025-08-03 21:00:00,899.87,901.64,899.87,899.89,1.43437661
2025-08-03 21:05:00,900.0,900.0,900.0,900.0,1.97275043
2025-08-03 21:10:00,902.01,902.99,902.01,902.98,5.72254359
2025-08-03 21:15:00,903.29,905.16,903.09,903.09,11.1328647
2025-08-03 21:20:00,904.15,904.82,904.15,904.82,0.16231232
2025-08-03 21:25:00,905.25,905.25,903.87,904.89,1.36092309
2025-08-03 21:30:00,904.48,905.1,903.48,903.48,3.31485323
2025-08-03 21:35:00,903.21,904.4,903.21,903.51,0.07130004
2025-08-03 21:45:00,903.51,905.35,901.82,901.82,16.88853851
2025-08-03 21:50:00,905.28,905.3,904.13,905.3,1.97873064
2025-08-03 21:55:00,906.25,906.28,904.41,904.41,21.73949868
2025-08-03 22:00:00,906.0,906.0,903.9,903.9,11.049231559999999
2025-08-03 22:05:00,902.67,902.67,900.04,900.9,3.56370078
2025-08-03 22:10:00,900.01,901.78,900.0,901.78,5.6263451700000005
2025-08-03 22:15:00,900.0,900.46,899.03,900.36,7.31322138
2025-08-03 22:20:00,899.86,899.86,899.12,899.7,0.98504922
2025-08-03 22:25:00,899.68,899.68,898.4,898.64,0.9755370800000001
2025-08-03 22:30:00,898.43,901.13,898.43,900.44,33.98167168
2025-08-03 22:35:00,902.42,902.46,901.62,902.46,4.82363344
2025-08-03 22:40:00,902.44,902.44,902.44,902.44,0.41370236
2025-08-03 22:45:00,902.41,902.45,902.05,902.45,0.4763579
2025-08-03 22:50:00,902.41,902.44,899.96,902.44,6.31692123
2025-08-03 22:55:00,900.42,903.41,900.42,903.41,3.98053439
2025-08-03 23:00:00,902.75,904.0,902.75,904.0,1.97916957
2025-08-03 23:05:00,904.0,905.0,904.0,905.0,3.07551311
2025-08-03 23:10:00,902.73,905.0,901.98,902.45,3.5455103500000003
2025-08-03 23:15:00,904.99,906.44,904.99,906.44,4.77446823
2025-08-03 23:20:00,906.92,906.92,902.89,902.89,0.2682365
2025-08-03 23:25:00,905.94,907.07,903.29,905.96,1.5213011300000001
2025-08-03 23:30:00,905.72,905.94,904.72,905.32,2.29980379
2025-08-03 23:35:00,904.79,904.79,902.67,902.67,0.7778331
2025-08-03 23:40:00,902.37,903.07,902.37,902.68,1.1307219000000002
2025-08-03 23:45:00,901.82,902.33,900.42,900.42,1.43083134
2025-08-03 23:50:00,900.43,900.43,900.42,900.42,5.0
